Customer,Country,State Code,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
US36532,US,NE,Nebraska,No,Basic,High School or Below,2/27/11,Employed,F,76283,Suburban,Married,61,9,99,0,6,Corporate Auto,Corporate L3,Hail,Agent,292.8,Four-Door Car,Medsize
CG94611,US,IA,Iowa,No,Extended,College,01/07/2011,Medical Leave,M,25630,Suburban,Single,86,8,63,0,1,Corporate Auto,Corporate L3,Other,Agent,412.8,Two-Door Car,Medsize
SW98498,US,MO,Missouri,No,Extended,College,1/19/11,Employed,M,88233,Urban,Single,88,32,22,0,2,Personal Auto,Personal L1,Scratch/Dent,Call Center,253.05670899999998,Four-Door Car,Medsize
TO71844,US,IA,Iowa,No,Basic,College,2/26/11,Unemployed,M,0,Suburban,Single,67,6,60,1,1,Personal Auto,Personal L2,Other,Branch,321.6,Four-Door Car,Large
FG18525,US,OK,Oklahoma,No,Basic,Bachelor,1/23/11,Unemployed,M,0,Rural,Married,61,17,14,1,1,Personal Auto,Personal L3,Other,Web,60.5975,Two-Door Car,Medsize
OG84541,US,NE,Nebraska,No,Basic,Master,2/24/11,Employed,F,33514,Urban,Married,105,33,2,0,2,Personal Auto,Personal L2,Collision,Branch,265.215014,Sports Car,Medsize
EL81968,US,IA,Iowa,No,Extended,Bachelor,2/15/11,Employed,M,66726,Urban,Married,97,3,60,1,7,Personal Auto,Personal L2,Hail,Call Center,335.840529,Two-Door Car,Medsize
XP69351,US,MO,Missouri,No,Basic,College,02/12/2011,Unemployed,M,0,Rural,Married,69,2,55,0,1,Personal Auto,Personal L2,Hail,Branch,124.180159,Four-Door Car,Medsize
WX92260,US,KS,Kansas,Yes,Basic,College,2/22/11,Unemployed,F,0,Suburban,Divorced,66,16,35,4,1,Corporate Auto,Corporate L3,Collision,Branch,316.8,Four-Door Car,Small
TS98462,US,KS,Kansas,No,Basic,High School or Below,1/15/11,Employed,F,78494,Rural,Married,69,21,53,0,2,Personal Auto,Personal L3,Scratch/Dent,Branch,78.189401,Two-Door Car,Medsize
TD97297,US,IA,Iowa,No,Basic,Bachelor,2/25/11,Employed,M,35456,Urban,Married,109,14,58,0,6,Personal Auto,Personal L1,Scratch/Dent,Agent,505.082702,Sports Car,Medsize
YW72997,US,NE,Nebraska,No,Basic,High School or Below,01/08/2011,Unemployed,M,0,Suburban,Single,107,22,96,0,4,Personal Auto,Personal L2,Other,Web,770.4,SUV,Medsize
YS71471,US,NE,Nebraska,No,Basic,High School or Below,01/03/2011,Employed,M,45754,Suburban,Divorced,69,34,88,0,1,Personal Auto,Personal L3,Hail,Web,333.189774,Two-Door Car,Medsize
SU41739,US,MO,Missouri,No,Extended,College,1/18/11,Unemployed,M,0,Urban,Married,124,23,30,0,7,Personal Auto,Personal L3,Collision,Branch,473.46993200000003,SUV,Small
UM27359,US,NE,Nebraska,No,Basic,Bachelor,2/15/11,Employed,M,49530,Urban,Married,63,8,64,0,2,Personal Auto,Personal L1,Hail,Web,278.24204,Four-Door Car,Medsize
NB57112,US,IA,Iowa,No,Basic,Bachelor,2/22/11,Unemployed,F,0,Suburban,Single,117,24,8,1,6,Personal Auto,Personal L2,Hail,Agent,842.4,Sports Car,Medsize
WW31823,US,IA,Iowa,No,Basic,High School or Below,1/22/11,Employed,F,39034,Suburban,Married,68,10,55,0,2,Personal Auto,Personal L1,Collision,Agent,466.446708,Four-Door Car,Small
CS84396,US,NE,Nebraska,No,Basic,Bachelor,1/25/11,Employed,M,53305,Suburban,Single,63,32,73,0,4,Corporate Auto,Corporate L2,Collision,Call Center,302.4,Two-Door Car,Small
RV22056,US,IA,Iowa,No,Extended,Bachelor,2/21/11,Employed,F,98784,Rural,Married,124,7,36,1,1,Personal Auto,Personal L3,Hail,Web,155.412984,Sports Car,Medsize
DN98431,US,IA,Iowa,No,Basic,High School or Below,2/27/11,Unemployed,F,0,Suburban,Married,68,24,73,0,1,Corporate Auto,Corporate L3,Collision,Branch,326.4,Four-Door Car,Medsize
MQ79612,US,MO,Missouri,No,Basic,Doctor,2/15/11,Employed,M,91890,Rural,Married,107,30,28,0,7,Personal Auto,Personal L2,Scratch/Dent,Agent,156.617415,SUV,Small
MY32188,US,IA,Iowa,No,Basic,Bachelor,1/20/11,Unemployed,M,0,Suburban,Single,74,24,33,0,1,Corporate Auto,Corporate L3,Collision,Agent,355.2,Two-Door Car,Small
XH71839,US,IA,Iowa,No,Extended,High School or Below,1/18/11,Unemployed,M,0,Suburban,Single,96,16,43,0,7,Personal Auto,Personal L3,Collision,Agent,1012.0301630000001,Four-Door Car,Small
PU41916,US,IA,Iowa,Yes,Basic,College,1/30/11,Unemployed,M,0,Suburban,Married,102,35,48,0,2,Personal Auto,Personal L3,Collision,Branch,489.6,SUV,Medsize
SK46419,US,MO,Missouri,No,Basic,High School or Below,1/31/11,Employed,M,96443,Suburban,Single,102,1,17,0,1,Personal Auto,Personal L3,Other,Branch,489.6,SUV,Medsize
WY38315,US,MO,Missouri,No,Basic,College,1/18/11,Unemployed,M,0,Suburban,Single,106,20,51,0,1,Personal Auto,Personal L2,Scratch/Dent,Agent,763.2,SUV,Medsize
UE10014,US,NE,Nebraska,No,Basic,High School or Below,02/08/2011,Unemployed,M,0,Suburban,Single,189,24,93,0,6,Personal Auto,Personal L3,Collision,Agent,1415.5793019999999,Luxury Car,Small
HU81007,US,IA,Iowa,No,Basic,Bachelor,2/28/11,Disabled,F,21706,Suburban,Divorced,108,19,28,0,3,Personal Auto,Personal L3,Collision,Agent,518.4,SUV,Medsize
ZG12619,US,KS,Kansas,Yes,Basic,Bachelor,01/12/2011,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L1,Hail,Call Center,424.330166,Four-Door Car,Medsize
QD73891,US,IA,Iowa,No,Basic,High School or Below,1/13/11,Employed,M,90217,Suburban,Married,66,14,88,1,5,Personal Auto,Personal L1,Other,Web,316.8,Four-Door Car,Small
CZ25193,US,NE,Nebraska,No,Premium,Bachelor,2/21/11,Employed,M,57031,Rural,Married,104,16,10,1,1,Personal Auto,Personal L1,Collision,Agent,13.810251000000001,Four-Door Car,Medsize
XR71687,US,IA,Iowa,No,Basic,Bachelor,01/07/2011,Employed,M,31485,Rural,Married,118,17,79,0,6,Personal Auto,Personal L2,Hail,Agent,294.905685,SUV,Medsize
VO25412,US,KS,Kansas,No,Basic,Master,01/01/2011,Employed,F,37520,Rural,Married,74,21,30,0,2,Special Auto,Special L3,Collision,Agent,163.576763,Two-Door Car,Medsize
AM79057,US,IA,Iowa,No,Basic,Bachelor,2/18/11,Employed,F,69024,Urban,Married,61,27,32,5,1,Personal Auto,Personal L2,Hail,Web,238.53074500000002,Four-Door Car,Medsize
UF46533,US,MO,Missouri,No,Basic,College,1/30/11,Employed,F,99316,Suburban,Single,114,26,53,0,1,Corporate Auto,Corporate L3,Hail,Branch,754.358929,SUV,Medsize
HG65722,US,IA,Iowa,No,Premium,Doctor,1/25/11,Disabled,F,10105,Rural,Married,172,5,4,3,3,Personal Auto,Personal L2,Collision,Branch,0.517753,SUV,Medsize
PB16956,US,IA,Iowa,No,Extended,College,2/28/11,Employed,F,51001,Urban,Married,99,13,49,1,3,Personal Auto,Personal L1,Collision,Agent,291.890464,Four-Door Car,Medsize
HW99293,US,NE,Nebraska,No,Basic,Bachelor,1/21/11,Employed,M,21234,Suburban,Married,73,8,23,0,1,Personal Auto,Personal L3,Hail,Agent,378.333708,Four-Door Car,Medsize
PZ89632,US,IA,Iowa,No,Extended,High School or Below,1/25/11,Unemployed,F,0,Suburban,Single,134,22,68,0,1,Personal Auto,Personal L3,Scratch/Dent,Agent,964.8,SUV,Medsize
LF19061,US,NE,Nebraska,No,Basic,High School or Below,02/01/2011,Employed,F,74561,Urban,Married,68,0,23,1,5,Personal Auto,Personal L3,Scratch/Dent,Web,234.393625,Two-Door Car,Medsize
PZ53130,US,MO,Missouri,No,Basic,College,1/14/11,Medical Leave,F,16370,Urban,Married,74,4,54,0,2,Personal Auto,Personal L2,Scratch/Dent,Branch,296.049396,Two-Door Car,Large
BE65350,US,IA,Iowa,No,Basic,High School or Below,01/11/2011,Employed,F,43573,Suburban,Married,66,30,64,0,5,Personal Auto,Personal L3,Collision,Agent,409.684798,Two-Door Car,Large
GX38439,US,MO,Missouri,No,Extended,College,1/23/11,Unemployed,F,0,Suburban,Single,129,2,72,0,1,Personal Auto,Personal L2,Other,Web,928.8,SUV,Medsize
LL56632,US,IA,Iowa,No,Basic,High School or Below,2/25/11,Employed,F,55842,Suburban,Married,109,4,26,0,3,Personal Auto,Personal L3,Hail,Agent,703.118925,SUV,Medsize
DS57918,US,MO,Missouri,No,Basic,Bachelor,1/27/11,Medical Leave,M,27500,Urban,Divorced,114,25,47,0,2,Corporate Auto,Corporate L1,Collision,Branch,472.28046100000006,SUV,Large
NZ81536,US,KS,Kansas,No,Extended,Doctor,02/07/2011,Employed,F,73049,Rural,Single,139,3,42,0,2,Personal Auto,Personal L3,Collision,Branch,284.43696,SUV,Medsize
DW96592,US,MO,Missouri,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29,39,0,2,Personal Auto,Personal L3,Hail,Agent,284.000172,Four-Door Car,Medsize
DZ48278,US,OK,Oklahoma,No,Basic,High School or Below,02/02/2011,Employed,M,38798,Urban,Married,72,24,48,0,1,Personal Auto,Personal L3,Hail,Web,332.945455,Four-Door Car,Medsize
DL26809,US,OK,Oklahoma,No,Basic,College,2/27/11,Unemployed,M,0,Suburban,Single,68,13,26,0,2,Personal Auto,Personal L3,Collision,Agent,489.6,Two-Door Car,Small
LJ64287,US,OK,Oklahoma,No,Basic,High School or Below,2/15/11,Unemployed,M,0,Suburban,Single,64,35,75,1,7,Personal Auto,Personal L1,Scratch/Dent,Call Center,774.737185,Two-Door Car,Medsize
LM83004,US,NE,Nebraska,No,Basic,High School or Below,1/27/11,Disabled,M,10147,Suburban,Married,67,15,52,0,2,Personal Auto,Personal L3,Other,Branch,459.276664,Four-Door Car,Medsize
GX44284,US,MO,Missouri,No,Basic,Bachelor,01/03/2011,Employed,M,47509,Rural,Divorced,66,28,73,0,1,Personal Auto,Personal L3,Collision,Branch,93.128128,Four-Door Car,Medsize
ED29955,US,MO,Missouri,No,Basic,Bachelor,1/15/11,Employed,M,61542,Suburban,Married,67,33,83,0,6,Personal Auto,Personal L3,Collision,Agent,321.6,Four-Door Car,Medsize
TS76653,US,OK,Oklahoma,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Personal Auto,Personal L2,Collision,Branch,650.52179,Sports Car,Medsize
EV78251,US,IA,Iowa,No,Basic,Doctor,01/01/2011,Unemployed,F,0,Suburban,Single,66,8,11,0,2,Personal Auto,Personal L3,Other,Branch,316.8,Two-Door Car,Small
PZ94965,US,MO,Missouri,No,Basic,High School or Below,02/04/2011,Employed,F,79955,Rural,Married,71,10,5,0,6,Personal Auto,Personal L3,Collision,Agent,142.932303,Four-Door Car,Large
UD31660,US,MO,Missouri,No,Premium,Bachelor,1/13/11,Employed,M,70129,Rural,Married,103,24,57,1,1,Personal Auto,Personal L2,Collision,Branch,130.495798,Four-Door Car,Medsize
WF91295,US,IA,Iowa,Yes,Basic,High School or Below,02/03/2011,Disabled,F,11904,Suburban,Single,61,34,11,2,3,Personal Auto,Personal L2,Collision,Web,292.8,Two-Door Car,Small
EV68375,US,MO,Missouri,Yes,Premium,College,2/16/11,Employed,M,60475,Suburban,Married,107,9,18,0,1,Personal Auto,Personal L3,Hail,Branch,513.6,Four-Door Car,Medsize
FG15434,US,NE,Nebraska,No,Basic,Master,1/18/11,Employed,F,52984,Rural,Married,69,12,81,0,5,Personal Auto,Personal L2,Collision,Web,167.667603,Two-Door Car,Medsize
YW11227,US,MO,Missouri,No,Basic,Bachelor,1/18/11,Employed,M,62470,Urban,Married,66,34,84,0,4,Personal Auto,Personal L3,Scratch/Dent,Agent,243.766542,Two-Door Car,Medsize
WW37525,US,MO,Missouri,No,Extended,High School or Below,2/20/11,Employed,M,95701,Rural,Divorced,98,24,8,3,3,Personal Auto,Personal L3,Collision,Branch,99.697769,Four-Door Car,Small
GB70736,US,IA,Iowa,No,Basic,College,1/21/11,Employed,F,99553,Rural,Married,68,14,85,0,6,Corporate Auto,Corporate L3,Other,Web,111.586995,Four-Door Car,Medsize
IJ21010,US,NE,Nebraska,Yes,Extended,Bachelor,02/03/2011,Employed,F,48567,Suburban,Single,130,12,15,0,1,Personal Auto,Personal L2,Hail,Agent,624.0,SUV,Medsize
WO80705,US,NE,Nebraska,No,Basic,Bachelor,2/14/11,Employed,F,50738,Suburban,Divorced,71,11,48,0,1,Personal Auto,Personal L1,Scratch/Dent,Agent,344.470631,Four-Door Car,Large
YE97964,US,MO,Missouri,No,Basic,Bachelor,02/09/2011,Employed,F,27760,Urban,Married,104,13,71,0,2,Personal Auto,Personal L2,Collision,Web,302.76428300000003,SUV,Small
CD48033,US,IA,Iowa,Yes,Basic,Doctor,1/14/11,Employed,M,40870,Suburban,Married,105,3,56,0,2,Personal Auto,Personal L3,Collision,Agent,504.0,SUV,Large
TU25694,US,IA,Iowa,No,Basic,High School or Below,01/06/2011,Unemployed,M,0,Suburban,Single,70,20,44,0,1,Personal Auto,Personal L3,Collision,Call Center,504.0,Four-Door Car,Medsize
MG99229,US,IA,Iowa,No,Basic,College,02/04/2011,Unemployed,M,0,Suburban,Single,180,21,68,0,1,Corporate Auto,Corporate L3,Hail,Agent,1777.4712710000001,Luxury Car,Small
FQ79356,US,MO,Missouri,No,Basic,Bachelor,2/24/11,Medical Leave,F,18064,Urban,Married,63,10,45,2,1,Personal Auto,Personal L2,Scratch/Dent,Call Center,182.96418400000002,Four-Door Car,Medsize
GP39118,US,KS,Kansas,No,Basic,High School or Below,2/17/11,Employed,M,71600,Rural,Married,63,17,43,0,7,Personal Auto,Personal L2,Hail,Call Center,46.158117,Two-Door Car,Medsize
JG94795,US,IA,Iowa,No,Premium,Master,01/06/2011,Employed,F,60010,Suburban,Married,103,4,86,0,1,Special Auto,Special L1,Hail,Agent,494.4,Four-Door Car,Medsize
GA98025,US,NE,Nebraska,No,Basic,Bachelor,02/04/2011,Retired,M,26121,Suburban,Single,119,12,51,0,2,Personal Auto,Personal L2,Collision,Call Center,754.1154740000001,SUV,Medsize
IU95336,US,NE,Nebraska,No,Basic,High School or Below,2/28/11,Employed,M,24350,Suburban,Married,73,6,89,3,1,Corporate Auto,Corporate L2,Hail,Branch,350.4,Four-Door Car,Medsize
OT66924,US,IA,Iowa,No,Basic,Bachelor,1/26/11,Disabled,F,14606,Suburban,Married,72,2,94,5,4,Personal Auto,Personal L2,Scratch/Dent,Call Center,439.77286799999996,Four-Door Car,Medsize
JR45097,US,IA,Iowa,No,Basic,College,1/23/11,Unemployed,M,0,Suburban,Single,184,0,94,0,9,Personal Auto,Personal L3,Hail,Agent,1394.849254,Luxury SUV,Medsize
BM53580,US,IA,Iowa,No,Extended,Bachelor,1/18/11,Unemployed,F,0,Rural,Divorced,80,30,96,0,2,Personal Auto,Personal L2,Collision,Agent,69.142986,Four-Door Car,Medsize
MP53132,US,IA,Iowa,No,Extended,High School or Below,02/11/2011,Unemployed,F,0,Suburban,Single,136,7,34,0,3,Corporate Auto,Corporate L3,Collision,Agent,979.2,SUV,Large
OJ33945,US,IA,Iowa,No,Basic,High School or Below,01/08/2011,Employed,F,97768,Rural,Divorced,72,22,14,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,151.84373100000002,Two-Door Car,Medsize
UF32055,US,MO,Missouri,No,Premium,Bachelor,02/10/2011,Employed,M,69700,Urban,Divorced,181,9,49,0,1,Personal Auto,Personal L2,Hail,Web,645.921338,SUV,Medsize
PA80607,US,IA,Iowa,No,Basic,High School or Below,2/25/11,Employed,M,85483,Urban,Married,67,8,15,0,2,Personal Auto,Personal L3,Hail,Agent,314.14313300000003,Two-Door Car,Medsize
LG45661,US,OK,Oklahoma,No,Basic,High School or Below,02/03/2011,Unemployed,F,0,Suburban,Single,67,11,6,0,2,Personal Auto,Personal L3,Hail,Agent,482.4,Four-Door Car,Medsize
DU60004,US,OK,Oklahoma,No,Extended,College,1/26/11,Employed,F,76769,Rural,Married,88,6,91,0,1,Corporate Auto,Corporate L2,Hail,Web,170.106831,Four-Door Car,Medsize
TE35954,US,NE,Nebraska,Yes,Basic,College,2/15/11,Employed,M,56342,Suburban,Single,69,12,89,0,1,Personal Auto,Personal L2,Hail,Call Center,331.2,Four-Door Car,Small
CY49953,US,IA,Iowa,No,Extended,College,2/18/11,Unemployed,F,0,Suburban,Single,79,30,25,0,1,Special Auto,Special L2,Scratch/Dent,Branch,568.8,Four-Door Car,Medsize
JZ63423,US,NE,Nebraska,No,Extended,College,1/13/11,Employed,M,67431,Suburban,Divorced,136,28,17,1,1,Personal Auto,Personal L3,Hail,Call Center,652.8,SUV,Large
XI16714,US,NE,Nebraska,No,Basic,High School or Below,2/19/11,Unemployed,F,0,Suburban,Single,72,32,14,0,1,Corporate Auto,Corporate L1,Other,Web,405.80418399999996,Four-Door Car,Medsize
FZ30935,US,IA,Iowa,No,Extended,College,2/25/11,Employed,M,32627,Suburban,Married,76,11,60,0,7,Personal Auto,Personal L2,Collision,Agent,380.036697,Two-Door Car,Small
GF97874,US,KS,Kansas,No,Basic,Master,1/29/11,Employed,F,70446,Rural,Married,65,31,99,0,9,Personal Auto,Personal L1,Other,Call Center,155.57080200000001,Four-Door Car,Medsize
WS47147,US,MO,Missouri,Yes,Basic,College,1/30/11,Unemployed,M,0,Suburban,Married,102,35,48,0,2,Personal Auto,Personal L3,Collision,Branch,489.6,SUV,Medsize
VC77127,US,MO,Missouri,No,Basic,High School or Below,1/27/11,Unemployed,F,0,Suburban,Single,70,25,21,0,6,Personal Auto,Personal L3,Other,Call Center,837.438442,Four-Door Car,Medsize
VM66678,US,IA,Iowa,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Personal Auto,Personal L2,Hail,Web,256.43802999999997,Four-Door Car,Medsize
DA20791,US,MO,Missouri,No,Extended,College,01/06/2011,Employed,M,66457,Suburban,Married,95,2,76,0,1,Personal Auto,Personal L3,Hail,Branch,456.0,Four-Door Car,Medsize
XS30210,US,NE,Nebraska,No,Basic,College,02/12/2011,Employed,M,84583,Urban,Married,65,6,50,0,2,Corporate Auto,Corporate L1,Hail,Branch,238.86865899999998,Four-Door Car,Small
YD48962,US,NE,Nebraska,No,Basic,High School or Below,1/17/11,Unemployed,M,0,Suburban,Divorced,107,0,62,0,2,Personal Auto,Personal L3,Scratch/Dent,Agent,513.6,SUV,Medsize
HL97125,US,OK,Oklahoma,Yes,Premium,High School or Below,2/14/11,Employed,F,76157,Suburban,Married,116,15,80,0,1,Personal Auto,Personal L1,Hail,Call Center,556.8,Two-Door Car,Small
PT50227,US,NE,Nebraska,No,Basic,High School or Below,2/23/11,Unemployed,M,0,Suburban,Married,68,19,16,0,8,Personal Auto,Personal L3,Scratch/Dent,Call Center,326.4,Two-Door Car,Medsize
ZB32409,US,MO,Missouri,No,Basic,Bachelor,02/11/2011,Unemployed,F,0,Suburban,Single,67,15,75,3,1,Personal Auto,Personal L1,Collision,Agent,618.3558830000001,Four-Door Car,Medsize
FU55433,US,NE,Nebraska,No,Basic,High School or Below,2/24/11,Employed,M,62452,Suburban,Married,67,1,9,0,1,Corporate Auto,Corporate L2,Hail,Branch,407.776546,Two-Door Car,Medsize
WC21189,US,MO,Missouri,No,Extended,College,02/11/2011,Employed,F,37386,Suburban,Married,97,1,4,0,3,Corporate Auto,Corporate L1,Collision,Branch,465.6,Four-Door Car,Large
ZZ42291,US,MO,Missouri,No,Extended,Master,1/13/11,Employed,F,77143,Rural,Married,125,5,49,3,2,Personal Auto,Personal L3,Collision,Agent,176.006384,SUV,Small
JP27787,US,IA,Iowa,No,Basic,College,1/23/11,Employed,F,65775,Rural,Divorced,72,16,98,0,4,Personal Auto,Personal L2,Hail,Agent,171.42631799999998,Four-Door Car,Medsize
IA11038,US,IA,Iowa,No,Basic,College,1/20/11,Employed,F,77077,Urban,Single,112,11,51,0,7,Personal Auto,Personal L2,Hail,Call Center,528.047506,SUV,Medsize
HC25359,US,IA,Iowa,No,Premium,Master,01/06/2011,Employed,F,52572,Urban,Divorced,113,30,22,0,3,Personal Auto,Personal L2,Collision,Agent,441.62303099999997,Four-Door Car,Medsize
YF54705,US,OK,Oklahoma,No,Extended,College,2/24/11,Employed,M,36812,Urban,Married,92,23,98,1,4,Personal Auto,Personal L3,Collision,Branch,392.69509700000003,Two-Door Car,Medsize
YE46109,US,NE,Nebraska,No,Extended,College,01/09/2011,Medical Leave,F,26367,Rural,Married,139,7,26,0,3,Personal Auto,Personal L2,Collision,Branch,105.99155900000001,SUV,Small
QS81789,US,IA,Iowa,No,Basic,Bachelor,2/26/11,Medical Leave,F,24410,Suburban,Married,73,5,51,0,2,Corporate Auto,Corporate L3,Scratch/Dent,Web,350.4,Four-Door Car,Small
SR49919,US,NE,Nebraska,Yes,Extended,Bachelor,2/27/11,Employed,F,72540,Suburban,Married,88,7,3,0,2,Personal Auto,Personal L3,Hail,Call Center,631.743039,Two-Door Car,Medsize
TM23514,US,IA,Iowa,No,Extended,College,01/01/2011,Employed,M,60145,Urban,Single,132,8,28,0,3,Personal Auto,Personal L3,Scratch/Dent,Web,580.473259,SUV,Medsize
SX65826,US,NE,Nebraska,No,Extended,Bachelor,2/21/11,Employed,M,36431,Suburban,Married,99,27,59,0,2,Personal Auto,Personal L1,Collision,Agent,513.252488,Two-Door Car,Small
GM88979,US,IA,Iowa,No,Premium,College,01/02/2011,Employed,F,54050,Suburban,Married,119,5,15,0,1,Personal Auto,Personal L2,Scratch/Dent,Call Center,571.2,Two-Door Car,Large
XQ44462,US,IA,Iowa,Yes,Basic,College,2/15/11,Employed,M,56342,Suburban,Single,69,12,89,0,1,Corporate Auto,Corporate L2,Hail,Call Center,331.2,Four-Door Car,Small
GU42671,US,NE,Nebraska,No,Extended,Bachelor,2/21/11,Medical Leave,F,16654,Suburban,Married,79,23,31,0,7,Personal Auto,Personal L3,Collision,Branch,379.2,Four-Door Car,Medsize
MN95006,US,MO,Missouri,No,Basic,Bachelor,01/10/2011,Employed,M,22907,Rural,Married,180,13,86,2,1,Personal Auto,Personal L2,Other,Call Center,49.18776,Luxury SUV,Medsize
EH70612,US,MO,Missouri,No,Basic,College,2/15/11,Unemployed,M,0,Suburban,Single,61,2,54,2,1,Personal Auto,Personal L1,Collision,Branch,439.2,Two-Door Car,Small
IY91183,US,NE,Nebraska,No,Basic,Master,1/16/11,Unemployed,F,0,Suburban,Married,100,13,25,1,1,Personal Auto,Personal L3,Other,Call Center,480.0,SUV,Medsize
WY23230,US,IA,Iowa,No,Extended,College,2/24/11,Retired,F,13688,Suburban,Divorced,84,25,2,0,8,Personal Auto,Personal L2,Collision,Agent,403.2,Two-Door Car,Medsize
RB49468,US,IA,Iowa,No,Basic,Bachelor,1/20/11,Unemployed,F,0,Suburban,Single,70,9,96,0,2,Personal Auto,Personal L3,Collision,Branch,340.201412,Four-Door Car,Medsize
PA38372,US,KS,Kansas,No,Premium,High School or Below,1/13/11,Employed,F,33060,Rural,Married,117,19,91,0,3,Personal Auto,Personal L2,Collision,Branch,56.731578000000006,Four-Door Car,Medsize
TQ33359,US,MO,Missouri,No,Extended,High School or Below,02/11/2011,Employed,M,85654,Rural,Married,76,8,46,0,3,Personal Auto,Personal L3,Hail,Agent,46.20341,Four-Door Car,Large
BL79888,US,IA,Iowa,Yes,Basic,High School or Below,1/14/11,Employed,F,20090,Suburban,Married,109,10,59,0,2,Personal Auto,Personal L2,Hail,Agent,523.2,Sports Car,Medsize
JS58659,US,OK,Oklahoma,No,Basic,Bachelor,1/13/11,Employed,M,76558,Urban,Married,74,2,45,0,2,Special Auto,Special L1,Other,Agent,216.980413,Four-Door Car,Medsize
EV14053,US,MO,Missouri,No,Extended,High School or Below,2/15/11,Employed,F,34062,Suburban,Married,91,23,51,0,3,Corporate Auto,Corporate L3,Scratch/Dent,Agent,603.350571,Four-Door Car,Medsize
QD17769,US,IA,Iowa,No,Basic,High School or Below,02/12/2011,Employed,M,75740,Rural,Married,64,13,11,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Agent,128.516525,Two-Door Car,Medsize
ZW76597,US,MO,Missouri,No,Basic,Bachelor,2/14/11,Retired,F,13215,Suburban,Married,74,30,17,1,3,Corporate Auto,Corporate L3,Collision,Branch,443.772927,Four-Door Car,Small
XK39439,US,MO,Missouri,No,Extended,College,1/24/11,Unemployed,M,0,Suburban,Single,81,10,80,3,3,Personal Auto,Personal L3,Collision,Agent,388.8,Four-Door Car,Medsize
