Customer,Country,State Code,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
AZ95587,US,NE,Nebraska,No,Extended,Bachelor,01/11/2011,Employed,F,61222,Urban,Single,89,20,55,0,2,Special Auto,Special L3,Scratch/Dent,Branch,392.604371,Four-Door Car,Small
DS81757,US,IA,Iowa,No,Basic,College,01/09/2011,Unemployed,M,0,Suburban,Single,74,7,20,0,1,Personal Auto,Personal L1,Other,Web,721.242206,Two-Door Car,Large
OJ94107,US,NE,Nebraska,No,Premium,Master,02/04/2011,Employed,M,50335,Urban,Married,140,9,54,0,1,Personal Auto,Personal L2,Collision,Call Center,456.52385,SUV,Medsize
LP84436,US,MO,Missouri,No,Extended,High School or Below,1/21/11,Unemployed,F,0,Suburban,Single,127,30,11,0,6,Personal Auto,Personal L2,Scratch/Dent,Branch,1087.995426,Sports Car,Medsize
YV64727,US,KS,Kansas,No,Premium,High School or Below,2/16/11,Employed,M,63221,Suburban,Married,168,28,49,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Agent,806.4,SUV,Medsize
LM19287,US,IA,Iowa,Yes,Extended,High School or Below,2/24/11,Unemployed,F,0,Suburban,Married,96,31,34,0,1,Personal Auto,Personal L1,Collision,Agent,460.8,Four-Door Car,Large
ZU18643,US,OK,Oklahoma,No,Extended,Bachelor,1/18/11,Employed,M,64495,Urban,Married,92,34,30,0,1,Corporate Auto,Corporate L2,Other,Web,251.992083,Four-Door Car,Medsize
AZ82578,US,MO,Missouri,No,Basic,College,1/30/11,Unemployed,F,0,Suburban,Married,72,7,75,0,2,Corporate Auto,Corporate L3,Collision,Call Center,345.6,Four-Door Car,Medsize
XC67861,US,NE,Nebraska,No,Basic,Bachelor,01/09/2011,Employed,F,28859,Suburban,Divorced,67,24,51,3,4,Corporate Auto,Corporate L2,Collision,Call Center,321.6,Two-Door Car,Medsize
YC43143,US,NE,Nebraska,No,Extended,High School or Below,02/01/2011,Employed,F,77330,Rural,Married,99,0,21,0,3,Personal Auto,Personal L3,Hail,Web,99.257608,Four-Door Car,Medsize
EK59571,US,IA,Iowa,Yes,Premium,College,2/28/11,Unemployed,M,0,Suburban,Married,105,3,92,0,1,Corporate Auto,Corporate L2,Collision,Branch,504,Four-Door Car,Large
GD83998,US,KS,Kansas,No,Basic,Bachelor,1/31/11,Employed,M,24495,Suburban,Single,70,29,65,0,1,Personal Auto,Personal L2,Other,Branch,336,Four-Door Car,Small
WA25797,US,KS,Kansas,Yes,Basic,High School or Below,2/17/11,Employed,M,95697,Rural,Married,107,29,29,0,9,Personal Auto,Personal L3,Hail,Agent,178.006524,Sports Car,Medsize
PD27940,US,NE,Nebraska,No,Extended,High School or Below,02/12/2011,Disabled,M,26372,Suburban,Married,126,11,7,0,1,Personal Auto,Personal L3,Other,Agent,604.8,SUV,Medsize
BS77946,US,NE,Nebraska,No,Extended,Bachelor,2/24/11,Medical Leave,F,17514,Rural,Married,127,2,5,0,3,Personal Auto,Personal L1,Collision,Branch,8.312729,SUV,Medsize
YM50253,US,MO,Missouri,No,Basic,Bachelor,02/01/2011,Employed,F,89270,Urban,Single,74,17,90,0,1,Personal Auto,Personal L3,Hail,Branch,316.599228,Four-Door Car,Medsize
NR15332,US,MO,Missouri,No,Basic,High School or Below,02/06/2011,Employed,M,29757,Suburban,Married,65,13,55,0,1,Personal Auto,Personal L2,Hail,Web,312,Four-Door Car,Small
RC62865,US,IA,Iowa,No,Extended,College,1/23/11,Employed,M,51814,Rural,Single,92,28,89,0,1,Personal Auto,Personal L2,Scratch/Dent,Agent,56.300724,Four-Door Car,Medsize
CC15295,US,IA,Iowa,No,Extended,Bachelor,1/21/11,Employed,F,24028,Suburban,Married,82,14,27,0,2,Personal Auto,Personal L2,Hail,Agent,393.6,Four-Door Car,Small
KA61892,US,NE,Nebraska,Yes,Basic,College,1/20/11,Retired,M,28142,Suburban,Married,105,18,50,0,1,Personal Auto,Personal L3,Hail,Agent,701.708239,Sports Car,Medsize
OS94884,US,NE,Nebraska,No,Basic,Bachelor,01/06/2011,Employed,F,52705,Rural,Married,64,14,8,1,2,Personal Auto,Personal L2,Collision,Web,128.705563,Two-Door Car,Large
ND87334,US,MO,Missouri,No,Basic,High School or Below,2/22/11,Unemployed,M,0,Suburban,Married,63,1,5,0,1,Corporate Auto,Corporate L3,Hail,Agent,679.368378,Two-Door Car,Medsize
ML93326,US,KS,Kansas,No,Basic,College,2/27/11,Employed,F,84903,Urban,Married,111,7,63,0,1,Personal Auto,Personal L1,Collision,Agent,497.126827,SUV,Medsize
YL74911,US,MO,Missouri,Yes,Basic,College,2/21/11,Unemployed,F,0,Suburban,Divorced,118,14,64,0,4,Personal Auto,Personal L3,Collision,Agent,566.4,SUV,Medsize
JP69864,US,KS,Kansas,Yes,Basic,Bachelor,1/29/11,Retired,F,24910,Suburban,Single,63,7,63,1,1,Personal Auto,Personal L1,Collision,Branch,347.857619,Four-Door Car,Medsize
HL53154,US,MO,Missouri,No,Extended,Bachelor,2/22/11,Unemployed,M,0,Suburban,Single,77,15,12,2,2,Personal Auto,Personal L3,Collision,Agent,554.4,Four-Door Car,Medsize
RI78966,US,IA,Iowa,No,Basic,Master,2/21/11,Medical Leave,M,21876,Suburban,Married,68,12,28,0,2,Personal Auto,Personal L3,Collision,Agent,465.41477,Four-Door Car,Small
IC13702,US,MO,Missouri,No,Basic,Bachelor,01/10/2011,Unemployed,F,0,Suburban,Single,69,33,61,1,2,Personal Auto,Personal L3,Collision,Agent,496.8,Four-Door Car,Small
BE10809,US,MO,Missouri,Yes,Basic,High School or Below,1/18/11,Unemployed,F,0,Suburban,Single,61,17,1,1,7,Personal Auto,Personal L1,Collision,Agent,292.8,Four-Door Car,Small
HT87217,US,IA,Iowa,No,Extended,High School or Below,1/16/11,Employed,F,70699,Urban,Divorced,82,1,57,0,2,Personal Auto,Personal L2,Scratch/Dent,Agent,256.813837,Four-Door Car,Medsize
TH95618,US,MO,Missouri,No,Basic,High School or Below,01/06/2011,Unemployed,F,0,Suburban,Married,74,11,85,1,2,Personal Auto,Personal L2,Collision,Agent,355.2,Four-Door Car,Medsize
TS19868,US,MO,Missouri,No,Basic,College,1/27/11,Medical Leave,M,27501,Suburban,Married,63,20,0,0,1,Personal Auto,Personal L1,Other,Branch,542.319401,Four-Door Car,Medsize
LP45550,US,IA,Iowa,No,Premium,Doctor,1/15/11,Disabled,F,15897,Urban,Divorced,101,30,99,0,2,Personal Auto,Personal L3,Hail,Agent,303.148399,Four-Door Car,Medsize
QR87004,US,OK,Oklahoma,No,Basic,College,01/09/2011,Employed,F,25141,Rural,Divorced,73,12,4,1,2,Personal Auto,Personal L3,Scratch/Dent,Agent,25.438063,Four-Door Car,Medsize
OE75747,US,OK,Oklahoma,No,Basic,College,1/28/11,Unemployed,F,0,Suburban,Married,61,5,46,3,1,Personal Auto,Personal L2,Scratch/Dent,Agent,292.8,Four-Door Car,Small
DX91392,US,MO,Missouri,Yes,Basic,High School or Below,2/26/11,Employed,M,51066,Suburban,Single,74,23,0,0,8,Personal Auto,Personal L2,Hail,Call Center,787.993313,Four-Door Car,Medsize
AB72731,US,MO,Missouri,No,Basic,Bachelor,01/04/2011,Employed,F,28358,Rural,Married,117,24,37,0,1,Personal Auto,Personal L2,Hail,Call Center,84.024413,Sports Car,Medsize
RU49126,US,KS,Kansas,No,Basic,College,02/01/2011,Employed,F,61846,Rural,Married,112,1,48,0,1,Personal Auto,Personal L2,Hail,Agent,215.8182,SUV,Medsize
IS12901,US,NE,Nebraska,No,Basic,Bachelor,1/27/11,Employed,F,90972,Urban,Married,74,3,47,0,8,Personal Auto,Personal L3,Hail,Call Center,232.926145,Two-Door Car,Medsize
IX37561,US,KS,Kansas,No,Basic,College,2/14/11,Unemployed,F,0,Suburban,Single,74,3,95,0,7,Personal Auto,Personal L3,Scratch/Dent,Web,532.8,Two-Door Car,Medsize
HH90090,US,MO,Missouri,No,Basic,Bachelor,1/23/11,Employed,F,29549,Suburban,Divorced,104,17,51,0,1,Personal Auto,Personal L2,Hail,Call Center,710.433775,Sports Car,Small
IU25463,US,MO,Missouri,No,Premium,Bachelor,2/18/11,Unemployed,F,0,Suburban,Married,115,12,17,1,2,Personal Auto,Personal L2,Collision,Agent,552,Four-Door Car,Medsize
KC11055,US,OK,Oklahoma,No,Extended,Bachelor,1/24/11,Employed,F,39411,Suburban,Married,217,4,29,2,4,Personal Auto,Personal L3,Scratch/Dent,Branch,1122.658899,Luxury Car,Medsize
PD33979,US,IA,Iowa,No,Basic,High School or Below,2/18/11,Employed,M,21709,Suburban,Married,62,28,17,0,3,Personal Auto,Personal L2,Hail,Branch,408.374746,Four-Door Car,Large
NK71023,US,OK,Oklahoma,No,Extended,Bachelor,1/19/11,Employed,M,67890,Suburban,Single,85,23,57,0,2,Personal Auto,Personal L2,Other,Agent,408,Four-Door Car,Small
AB13432,US,MO,Missouri,No,Basic,Bachelor,01/04/2011,Unemployed,M,0,Suburban,Single,110,3,16,0,1,Personal Auto,Personal L3,Collision,Agent,792,SUV,Medsize
OZ97704,US,MO,Missouri,No,Basic,High School or Below,02/07/2011,Employed,F,84311,Suburban,Single,111,11,98,4,2,Personal Auto,Personal L3,Scratch/Dent,Call Center,532.8,SUV,Small
UF46533,US,MO,Missouri,No,Basic,College,1/30/11,Employed,F,99316,Suburban,Single,114,26,53,0,1,Corporate Auto,Corporate L3,Hail,Branch,754.358929,SUV,Medsize
XP47431,US,NE,Nebraska,Yes,Extended,Bachelor,2/17/11,Employed,F,54507,Suburban,Married,138,20,11,0,1,Personal Auto,Personal L1,Hail,Agent,702.990032,SUV,Medsize
GK73582,US,MO,Missouri,No,Extended,Bachelor,1/13/11,Employed,F,64586,Urban,Single,76,3,17,0,1,Personal Auto,Personal L1,Scratch/Dent,Branch,206.837111,Four-Door Car,Medsize
RV98763,US,IA,Iowa,No,Extended,College,02/08/2011,Employed,M,61709,Urban,Married,82,5,41,2,7,Personal Auto,Personal L3,Scratch/Dent,Branch,275.395894,Four-Door Car,Medsize
II62831,US,MO,Missouri,No,Basic,Master,1/29/11,Employed,M,94656,Urban,Married,111,12,79,1,1,Special Auto,Special L2,Other,Web,459.738128,SUV,Medsize
XK33449,US,MO,Missouri,No,Basic,High School or Below,02/05/2011,Unemployed,F,0,Suburban,Single,69,5,40,0,1,Special Auto,Special L3,Other,Branch,496.8,Two-Door Car,Small
TR85083,US,MO,Missouri,No,Basic,Bachelor,1/20/11,Employed,M,61085,Suburban,Married,70,27,34,1,1,Personal Auto,Personal L3,Hail,Branch,336,Two-Door Car,Medsize
EO95328,US,IA,Iowa,No,Basic,Bachelor,1/27/11,Employed,F,89284,Suburban,Married,67,7,31,3,2,Personal Auto,Personal L2,Other,Agent,321.6,Two-Door Car,Small
EN21086,US,NE,Nebraska,No,Basic,High School or Below,01/09/2011,Unemployed,F,0,Suburban,Divorced,63,6,12,0,2,Personal Auto,Personal L2,Collision,Branch,302.4,Four-Door Car,Small
YL83902,US,KS,Kansas,No,Extended,Bachelor,01/11/2011,Employed,F,31686,Suburban,Married,81,11,33,0,1,Personal Auto,Personal L3,Collision,Agent,430.994107,Four-Door Car,Small
AZ62651,US,IA,Iowa,No,Premium,High School or Below,2/17/11,Employed,M,56855,Suburban,Single,255,12,1,0,1,Corporate Auto,Corporate L3,Other,Web,1836,Luxury SUV,Medsize
ZW25874,US,IA,Iowa,No,Basic,Bachelor,2/16/11,Employed,M,53703,Rural,Single,67,3,45,2,1,Special Auto,Special L3,Collision,Branch,67.632476,Four-Door Car,Medsize
EH41854,US,KS,Kansas,No,Extended,High School or Below,02/10/2011,Unemployed,F,0,Suburban,Single,96,12,35,1,2,Personal Auto,Personal L1,Scratch/Dent,Branch,844.481918,Two-Door Car,Medsize
MW70227,US,MO,Missouri,Yes,Extended,College,2/19/11,Employed,M,20396,Suburban,Married,76,15,60,1,4,Personal Auto,Personal L1,Collision,Branch,364.8,Four-Door Car,Medsize
SL22297,US,MO,Missouri,No,Premium,Master,1/21/11,Disabled,F,27679,Suburban,Single,150,30,28,0,3,Personal Auto,Personal L1,Collision,Call Center,722.486994,SUV,Medsize
RV14138,US,OK,Oklahoma,Yes,Extended,Bachelor,2/27/11,Retired,F,23904,Suburban,Single,123,1,67,3,1,Personal Auto,Personal L3,Collision,Agent,590.4,SUV,Medsize
UO62808,US,NE,Nebraska,No,Basic,High School or Below,02/04/2011,Employed,F,65351,Suburban,Married,69,4,54,0,1,Corporate Auto,Corporate L1,Hail,Call Center,481.027516,Four-Door Car,Medsize
ZX64745,US,MO,Missouri,No,Basic,College,1/18/11,Unemployed,M,0,Suburban,Single,113,20,1,0,7,Personal Auto,Personal L2,Collision,Agent,1124.427734,SUV,Medsize
FL34139,US,MO,Missouri,No,Basic,High School or Below,02/03/2011,Unemployed,M,0,Suburban,Single,63,0,54,3,7,Personal Auto,Personal L2,Collision,Call Center,669.682001,Four-Door Car,Medsize
TS11219,US,MO,Missouri,No,Basic,College,01/02/2011,Unemployed,M,0,Suburban,Single,116,14,35,0,2,Personal Auto,Personal L2,Collision,Agent,1284.093173,SUV,Medsize
XX12304,US,MO,Missouri,No,Basic,College,01/09/2011,Employed,F,64459,Urban,Married,72,16,64,0,1,Personal Auto,Personal L1,Hail,Branch,240.259479,Four-Door Car,Medsize
SD64087,US,MO,Missouri,No,Premium,College,1/19/11,Employed,M,32961,Suburban,Married,190,13,53,0,3,Corporate Auto,Corporate L2,Collision,Branch,912,SUV,Small
OY38576,US,IA,Iowa,No,Basic,High School or Below,01/11/2011,Employed,F,71416,Suburban,Divorced,116,10,0,0,3,Corporate Auto,Corporate L3,Hail,Agent,556.8,SUV,Medsize
BG76355,US,KS,Kansas,No,Extended,Bachelor,1/31/11,Employed,F,68964,Rural,Married,78,15,6,0,3,Personal Auto,Personal L3,Scratch/Dent,Web,115.086827,Four-Door Car,Medsize
IP66913,US,MO,Missouri,No,Extended,High School or Below,01/11/2011,Employed,M,78108,Suburban,Single,98,12,34,0,1,Personal Auto,Personal L3,Hail,Agent,470.4,Two-Door Car,Small
LE95702,US,MO,Missouri,Yes,Basic,College,02/11/2011,Retired,M,10621,Suburban,Single,67,28,22,0,5,Special Auto,Special L3,Collision,Agent,321.6,Four-Door Car,Medsize
KX54357,US,KS,Kansas,No,Extended,College,1/22/11,Employed,M,84910,Urban,Married,95,4,69,0,2,Corporate Auto,Corporate L3,Hail,Web,383.167471,Two-Door Car,Small
EZ78112,US,MO,Missouri,No,Basic,High School or Below,2/24/11,Employed,F,77493,Urban,Single,70,2,35,0,3,Special Auto,Special L3,Collision,Agent,307.963291,Four-Door Car,Medsize
XN16891,US,NE,Nebraska,No,Basic,College,2/28/11,Employed,M,81097,Suburban,Divorced,74,7,67,0,1,Personal Auto,Personal L1,Other,Agent,355.2,Four-Door Car,Small
XK31350,US,IA,Iowa,No,Extended,College,1/25/11,Employed,F,96610,Suburban,Married,85,6,23,0,3,Corporate Auto,Corporate L1,Other,Call Center,520.364752,Four-Door Car,Large
CC30924,US,IA,Iowa,No,Premium,College,2/26/11,Employed,M,30110,Urban,Married,159,20,71,0,1,Corporate Auto,Corporate L3,Other,Agent,466.436375,Sports Car,Small
IT78748,US,IA,Iowa,Yes,Extended,High School or Below,2/19/11,Disabled,F,22081,Suburban,Married,84,1,9,0,6,Special Auto,Special L3,Collision,Agent,451.670309,Two-Door Car,Small
KY33386,US,KS,Kansas,Yes,Basic,High School or Below,01/02/2011,Unemployed,F,0,Suburban,Divorced,112,12,93,0,3,Personal Auto,Personal L3,Collision,Web,537.6,Sports Car,Medsize
CO44221,US,MO,Missouri,No,Basic,College,01/02/2011,Employed,M,98473,Suburban,Married,72,19,69,0,1,Personal Auto,Personal L1,Hail,Branch,345.6,Four-Door Car,Medsize
LK60013,US,IA,Iowa,No,Basic,Bachelor,1/26/11,Employed,F,97431,Suburban,Married,74,1,72,0,3,Personal Auto,Personal L2,Scratch/Dent,Branch,355.2,Four-Door Car,Medsize
DE21533,US,MO,Missouri,No,Basic,Bachelor,02/02/2011,Employed,M,93870,Suburban,Divorced,69,1,96,0,8,Personal Auto,Personal L2,Collision,Call Center,331.2,Four-Door Car,Medsize
YS94121,US,OK,Oklahoma,No,Basic,High School or Below,2/27/11,Employed,M,50366,Suburban,Divorced,72,9,5,0,9,Personal Auto,Personal L1,Collision,Call Center,428.734656,Four-Door Car,Small
UK68427,US,KS,Kansas,Yes,Extended,High School or Below,1/20/11,Employed,M,34498,Suburban,Single,83,30,72,0,7,Personal Auto,Personal L3,Hail,Branch,398.4,Two-Door Car,Small
TE49565,US,IA,Iowa,No,Basic,College,1/17/11,Disabled,F,16552,Suburban,Married,103,23,53,0,2,Personal Auto,Personal L3,Hail,Call Center,494.4,SUV,Small
RA88421,US,IA,Iowa,No,Extended,College,1/17/11,Employed,F,26787,Suburban,Married,77,7,50,0,5,Personal Auto,Personal L3,Scratch/Dent,Branch,369.6,Four-Door Car,Medsize
KQ51983,US,OK,Oklahoma,No,Basic,College,2/24/11,Unemployed,M,0,Suburban,Single,74,2,42,0,9,Personal Auto,Personal L1,Collision,Branch,831.752839,Two-Door Car,Medsize
CD88896,US,OK,Oklahoma,Yes,Basic,High School or Below,2/14/11,Employed,F,43860,Rural,Single,65,15,58,0,1,Corporate Auto,Corporate L3,Hail,Agent,156.124914,Four-Door Car,Medsize
YV22553,US,NE,Nebraska,No,Basic,High School or Below,2/20/11,Employed,M,21474,Urban,Married,114,13,72,2,9,Corporate Auto,Corporate L3,Collision,Agent,373.428187,SUV,Small
WU14435,US,MO,Missouri,No,Basic,Bachelor,2/19/11,Disabled,M,18174,Suburban,Married,66,8,16,0,9,Corporate Auto,Corporate L1,Collision,Agent,395.934815,Four-Door Car,Small
XV84099,US,NE,Nebraska,Yes,Basic,Bachelor,02/08/2011,Unemployed,F,0,Suburban,Married,73,18,45,0,5,Corporate Auto,Corporate L1,Collision,Call Center,350.4,Four-Door Car,Medsize
RI24911,US,NE,Nebraska,Yes,Basic,College,02/06/2011,Employed,M,60920,Urban,Single,64,10,61,0,2,Personal Auto,Personal L3,Hail,Agent,231.201886,Two-Door Car,Medsize
KO26461,US,NE,Nebraska,No,Extended,High School or Below,2/27/11,Employed,M,41520,Urban,Married,90,18,70,0,2,Personal Auto,Personal L2,Collision,Agent,289.904105,Four-Door Car,Medsize
HI14283,US,IA,Iowa,No,Premium,Bachelor,02/01/2011,Unemployed,F,0,Suburban,Married,152,12,89,0,1,Personal Auto,Personal L3,Collision,Web,729.6,SUV,Small
PT50227,US,NE,Nebraska,No,Basic,High School or Below,2/23/11,Unemployed,M,0,Suburban,Married,68,19,16,0,8,Personal Auto,Personal L3,Scratch/Dent,Call Center,326.4,Two-Door Car,Medsize
BH36570,US,MO,Missouri,No,Basic,Bachelor,01/11/2011,Employed,M,72208,Suburban,Married,73,3,84,0,8,Personal Auto,Personal L3,Collision,Branch,350.4,Two-Door Car,Small
TX17484,US,MO,Missouri,No,Basic,Bachelor,02/10/2011,Employed,F,53863,Rural,Married,63,12,30,0,2,Personal Auto,Personal L2,Collision,Web,105.765111,Four-Door Car,Large
CT41158,US,KS,Kansas,No,Extended,College,2/25/11,Employed,M,66446,Urban,Divorced,136,8,77,0,3,Corporate Auto,Corporate L1,Hail,Branch,639.464548,SUV,Large
AO87348,US,KS,Kansas,No,Basic,College,2/16/11,Unemployed,M,0,Suburban,Single,61,18,26,0,1,Personal Auto,Personal L3,Hail,Agent,292.8,Four-Door Car,Small
DE55857,US,KS,Kansas,No,Basic,Bachelor,1/30/11,Employed,F,64997,Suburban,Single,63,7,99,1,1,Personal Auto,Personal L3,Hail,Agent,383.442328,Four-Door Car,Small
LF66923,US,OK,Oklahoma,No,Basic,High School or Below,02/11/2011,Employed,F,64460,Suburban,Married,66,18,42,0,3,Corporate Auto,Corporate L3,Hail,Agent,316.8,Two-Door Car,Small
CN24514,US,NE,Nebraska,No,Basic,College,1/14/11,Employed,F,46618,Rural,Married,67,22,77,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,99.085943,Four-Door Car,Large
UW32074,US,IA,Iowa,No,Basic,College,2/14/11,Unemployed,F,0,Suburban,Divorced,64,13,64,0,4,Corporate Auto,Corporate L3,Collision,Branch,307.2,Four-Door Car,Small
HP36979,US,MO,Missouri,No,Extended,College,02/03/2011,Employed,M,49988,Suburban,Married,84,6,37,5,5,Personal Auto,Personal L2,Hail,Web,566.935022,Two-Door Car,Large
PP40919,US,MO,Missouri,No,Extended,College,1/31/11,Unemployed,F,0,Suburban,Single,91,2,8,5,1,Personal Auto,Personal L1,Collision,Agent,436.8,Two-Door Car,Medsize
RO73268,US,MO,Missouri,No,Extended,Bachelor,2/15/11,Disabled,M,16269,Suburban,Divorced,86,6,84,0,1,Corporate Auto,Corporate L2,Scratch/Dent,Agent,412.8,Two-Door Car,Medsize
HO61691,US,NE,Nebraska,No,Basic,Bachelor,2/27/11,Employed,F,72006,Suburban,Divorced,64,4,38,0,3,Personal Auto,Personal L1,Other,Agent,307.2,Four-Door Car,Medsize
BS13062,US,NE,Nebraska,No,Extended,High School or Below,1/21/11,Unemployed,F,0,Suburban,Married,81,3,60,2,2,Personal Auto,Personal L2,Other,Call Center,388.8,Four-Door Car,Small
FO35655,US,IA,Iowa,No,Extended,Bachelor,1/14/11,Unemployed,M,0,Suburban,Single,245,34,83,0,1,Corporate Auto,Corporate L3,Collision,Branch,2345.413441,Luxury SUV,Medsize
HR10526,US,MO,Missouri,No,Basic,Master,1/25/11,Employed,M,44320,Suburban,Married,67,13,79,0,2,Personal Auto,Personal L2,Collision,Call Center,321.6,Four-Door Car,Medsize
IA63417,US,NE,Nebraska,No,Premium,High School or Below,02/02/2011,Retired,F,19782,Suburban,Divorced,108,13,66,0,1,Personal Auto,Personal L3,Scratch/Dent,Web,773.470977,Two-Door Car,Medsize
BH35016,US,OK,Oklahoma,No,Basic,Bachelor,02/09/2011,Employed,F,63933,Suburban,Divorced,70,35,98,0,2,Personal Auto,Personal L3,Collision,Call Center,424.883448,Two-Door Car,Medsize
PK52952,US,NE,Nebraska,No,Basic,Doctor,2/28/11,Employed,M,28224,Suburban,Single,109,13,13,0,8,Personal Auto,Personal L3,Collision,Call Center,523.2,SUV,Medsize
OD76309,US,KS,Kansas,Yes,Basic,College,1/27/11,Retired,F,21073,Suburban,Divorced,106,25,54,1,3,Personal Auto,Personal L3,Collision,Agent,508.8,SUV,Small
IL28481,US,IA,Iowa,No,Extended,Bachelor,2/19/11,Employed,M,63243,Urban,Married,77,21,73,0,3,Personal Auto,Personal L3,Other,Call Center,364.240307,Four-Door Car,Large
GY55092,US,OK,Oklahoma,Yes,Extended,High School or Below,2/18/11,Retired,M,20993,Suburban,Divorced,133,35,90,0,1,Personal Auto,Personal L3,Hail,Agent,638.4,SUV,Medsize
UF33451,US,IA,Iowa,No,Extended,Bachelor,2/14/11,Employed,F,94827,Urban,Married,135,5,64,0,4,Personal Auto,Personal L3,Collision,Agent,354.729129,SUV,Medsize
CF15558,US,MO,Missouri,No,Basic,Master,1/30/11,Employed,F,39161,Urban,Married,63,18,83,1,4,Personal Auto,Personal L3,Hail,Call Center,283.995953,Two-Door Car,Small
JM62924,US,KS,Kansas,No,Extended,Bachelor,02/09/2011,Employed,M,37534,Suburban,Married,84,2,0,2,2,Personal Auto,Personal L3,Scratch/Dent,Branch,403.2,Four-Door Car,Medsize
EM66435,US,IA,Iowa,No,Basic,Bachelor,02/06/2011,Employed,F,80210,Rural,Divorced,65,30,28,0,1,Corporate Auto,Corporate L3,Collision,Agent,20.543176,Four-Door Car,Medsize
QX45933,US,MO,Missouri,No,Basic,Bachelor,2/23/11,Unemployed,M,0,Suburban,Married,62,32,59,0,2,Personal Auto,Personal L1,Collision,Agent,385.115437,Four-Door Car,Small
JI71369,US,MO,Missouri,No,Basic,College,2/22/11,Employed,F,30110,Rural,Married,64,2,4,0,5,Personal Auto,Personal L1,Collision,Web,140.165035,Four-Door Car,Medsize
JU93290,US,NE,Nebraska,No,Basic,College,1/16/11,Medical Leave,F,21708,Suburban,Divorced,68,28,77,0,2,Personal Auto,Personal L2,Collision,Web,326.4,Four-Door Car,Medsize
GU66096,US,NE,Nebraska,No,Basic,High School or Below,02/02/2011,Employed,M,94731,Suburban,Married,67,23,65,0,4,Personal Auto,Personal L2,Hail,Agent,321.6,Four-Door Car,Medsize
UC33108,US,MO,Missouri,No,Extended,Bachelor,2/22/11,Employed,M,32375,Suburban,Married,83,17,83,0,6,Personal Auto,Personal L1,Collision,Agent,398.4,Four-Door Car,Small
